algorithm,instance_id,family,k_final,d_final,time_sec,hit,status,error
GAA_Algorithm_1,C207,C2,10,1494.8241540044728,4.827500343322754,N/A,success,
GAA_Algorithm_2,C207,C2,10,1148.7828528547925,0.17777681350708008,N/A,success,
GAA_Algorithm_3,C207,C2,10,1211.3585658443226,0.8190727233886719,N/A,success,
GAA_Algorithm_1,C208,C2,10,1589.4520273305875,4.8157384395599365,N/A,success,
GAA_Algorithm_2,C208,C2,10,1148.7828528547925,0.18435025215148926,N/A,success,
GAA_Algorithm_3,C208,C2,10,1206.3340182622821,0.8299510478973389,N/A,success,
GAA_Algorithm_1,R101,R1,8,1428.0713231339091,3.49137020111084,N/A,success,
GAA_Algorithm_2,R101,R1,8,1172.1800291715338,0.17291641235351562,N/A,success,
GAA_Algorithm_3,R101,R1,20,1918.9730412476035,0.45772528648376465,N/A,success,
GAA_Algorithm_1,R102,R1,8,1481.7413040109193,2.7311747074127197,N/A,success,
GAA_Algorithm_2,R102,R1,8,1172.1800291715338,0.17711758613586426,N/A,success,
GAA_Algorithm_3,R102,R1,19,1896.3451530965842,0.6219069957733154,N/A,success,
GAA_Algorithm_1,R103,R1,8,1401.9104281950233,2.9127261638641357,N/A,success,
GAA_Algorithm_2,R103,R1,8,1172.1800291715338,0.17998170852661133,N/A,success,
GAA_Algorithm_3,R103,R1,15,1583.53454367954,0.6792483329772949,N/A,success,
GAA_Algorithm_1,R104,R1,8,1262.523276835775,3.56318998336792,N/A,success,
GAA_Algorithm_2,R104,R1,8,1172.1800291715338,0.17096376419067383,N/A,success,
GAA_Algorithm_3,R104,R1,11,1239.4339893445847,0.7617855072021484,N/A,success,
GAA_Algorithm_1,R105,R1,8,1398.0246961159207,2.960718870162964,N/A,success,
GAA_Algorithm_2,R105,R1,8,1172.1800291715338,0.16911530494689941,N/A,success,
GAA_Algorithm_3,R105,R1,16,1606.2052147348402,0.548436164855957,N/A,success,
GAA_Algorithm_1,R106,R1,8,1430.2290438474902,3.3614695072174072,N/A,success,
GAA_Algorithm_2,R106,R1,8,1172.1800291715338,0.1686234474182129,N/A,success,
GAA_Algorithm_3,R106,R1,16,1658.1193202808224,0.64658522605896,N/A,success,
GAA_Algorithm_1,R107,R1,8,1317.5601481425956,3.521522045135498,N/A,success,
GAA_Algorithm_2,R107,R1,8,1172.1800291715338,0.17454814910888672,N/A,success,
GAA_Algorithm_3,R107,R1,14,1472.1475144689014,0.6865835189819336,N/A,success,
GAA_Algorithm_1,R108,R1,8,1408.6035541567367,3.39044189453125,N/A,success,
GAA_Algorithm_2,R108,R1,8,1172.1800291715338,0.17110514640808105,N/A,success,
GAA_Algorithm_3,R108,R1,11,1286.6958070262056,0.7804670333862305,N/A,success,
GAA_Algorithm_1,R109,R1,8,1282.9823440508333,3.5997588634490967,N/A,success,
GAA_Algorithm_2,R109,R1,8,1172.1800291715338,0.16525721549987793,N/A,success,
GAA_Algorithm_3,R109,R1,14,1465.5156044052171,0.6165478229522705,N/A,success,
GAA_Algorithm_1,R110,R1,8,1271.3301210536724,3.70265531539917,N/A,success,
GAA_Algorithm_2,R110,R1,8,1172.1800291715338,0.16840481758117676,N/A,success,
GAA_Algorithm_3,R110,R1,12,1367.8203693554192,0.6656179428100586,N/A,success,
GAA_Algorithm_1,R111,R1,8,1392.7372141586459,2.555903434753418,N/A,success,
GAA_Algorithm_2,R111,R1,8,1172.1800291715338,0.20833468437194824,N/A,success,
GAA_Algorithm_3,R111,R1,13,1328.948291065708,0.6796588897705078,N/A,success,
GAA_Algorithm_1,R112,R1,8,1351.6204441270556,3.084324598312378,N/A,success,
GAA_Algorithm_2,R112,R1,8,1172.1800291715338,0.15951132774353027,N/A,success,
GAA_Algorithm_3,R112,R1,11,1228.2957939133044,0.630363941192627,N/A,success,
GAA_Algorithm_1,R201,R2,8,1295.869380467507,2.852782964706421,N/A,success,
GAA_Algorithm_2,R201,R2,8,1172.1800291715338,0.15823578834533691,N/A,success,
GAA_Algorithm_3,R201,R2,8,1160.1387854138598,0.9805915355682373,N/A,success,
GAA_Algorithm_1,R202,R2,8,1344.298140158541,2.479125499725342,N/A,success,
GAA_Algorithm_2,R202,R2,8,1172.1800291715338,0.15922307968139648,N/A,success,
GAA_Algorithm_3,R202,R2,8,1131.944963010297,0.9363954067230225,N/A,success,
GAA_Algorithm_1,R203,R2,8,1339.9927887937176,3.3887124061584473,N/A,success,
GAA_Algorithm_2,R203,R2,8,1172.1800291715338,0.16008257865905762,N/A,success,
GAA_Algorithm_3,R203,R2,8,1050.878396224219,0.9568932056427002,N/A,success,
GAA_Algorithm_1,R204,R2,8,1275.9094077227346,3.4261069297790527,N/A,success,
GAA_Algorithm_2,R204,R2,8,1172.1800291715338,0.1549837589263916,N/A,success,
GAA_Algorithm_3,R204,R2,7,1018.2067041012627,1.0252926349639893,N/A,success,
GAA_Algorithm_1,R205,R2,8,1313.2181876840573,2.136108636856079,N/A,success,
GAA_Algorithm_2,R205,R2,8,1172.1800291715338,0.1566603183746338,N/A,success,
GAA_Algorithm_3,R205,R2,7,1067.094114519817,0.9929580688476562,N/A,success,
GAA_Algorithm_1,R206,R2,8,1483.1889345283125,2.8879075050354004,N/A,success,
GAA_Algorithm_2,R206,R2,8,1172.1800291715338,0.15556812286376953,N/A,success,
GAA_Algorithm_3,R206,R2,8,1055.815025532367,1.0052862167358398,N/A,success,
GAA_Algorithm_1,R207,R2,8,1335.042697486502,2.4655606746673584,N/A,success,
GAA_Algorithm_2,R207,R2,8,1172.1800291715338,0.1576550006866455,N/A,success,
GAA_Algorithm_3,R207,R2,7,1021.5587445410616,0.9975879192352295,N/A,success,
GAA_Algorithm_1,R208,R2,8,1292.9383851140806,3.675601005554199,N/A,success,
GAA_Algorithm_2,R208,R2,8,1172.1800291715338,0.16234827041625977,N/A,success,
GAA_Algorithm_3,R208,R2,7,1003.7083533666079,1.0069141387939453,N/A,success,
GAA_Algorithm_1,R209,R2,8,1424.6918177624443,2.2918498516082764,N/A,success,
GAA_Algorithm_2,R209,R2,8,1172.1800291715338,0.16165781021118164,N/A,success,
GAA_Algorithm_3,R209,R2,7,1064.808617040968,1.0162348747253418,N/A,success,
GAA_Algorithm_1,R210,R2,8,1212.658853163821,3.150639533996582,N/A,success,
GAA_Algorithm_2,R210,R2,8,1172.1800291715338,0.1579573154449463,N/A,success,
GAA_Algorithm_3,R210,R2,7,979.435523232594,1.0140256881713867,N/A,success,
GAA_Algorithm_1,R211,R2,8,1500.3058112340673,2.6076200008392334,N/A,success,
GAA_Algorithm_2,R211,R2,8,1172.1800291715338,0.15589690208435059,N/A,success,
GAA_Algorithm_3,R211,R2,7,979.435523232594,1.0075404644012451,N/A,success,
GAA_Algorithm_1,RC101,RC1,9,1669.4401191442964,2.8393425941467285,N/A,success,
GAA_Algorithm_2,RC101,RC1,9,1257.722710887136,0.1806652545928955,N/A,success,
GAA_Algorithm_3,RC101,RC1,18,2181.377446212613,0.41689372062683105,N/A,success,
GAA_Algorithm_1,RC102,RC1,9,1793.8060291938907,2.6331558227539062,N/A,success,
GAA_Algorithm_2,RC102,RC1,9,1257.722710887136,0.18009090423583984,N/A,success,
GAA_Algorithm_3,RC102,RC1,15,2046.3838854559087,0.5320234298706055,N/A,success,
GAA_Algorithm_1,RC103,RC1,9,1825.311292365767,2.9374468326568604,N/A,success,
GAA_Algorithm_2,RC103,RC1,9,1257.722710887136,0.1785130500793457,N/A,success,
GAA_Algorithm_3,RC103,RC1,14,1769.3817458761093,0.5665159225463867,N/A,success,
GAA_Algorithm_1,RC104,RC1,9,1773.3609903628462,2.710073232650757,N/A,success,
GAA_Algorithm_2,RC104,RC1,9,1257.722710887136,0.18292665481567383,N/A,success,
GAA_Algorithm_3,RC104,RC1,12,1546.3592545179545,0.6178164482116699,N/A,success,
GAA_Algorithm_1,RC105,RC1,9,1637.0159413417266,3.845278024673462,N/A,success,
GAA_Algorithm_2,RC105,RC1,9,1257.722710887136,0.18365478515625,N/A,success,
GAA_Algorithm_3,RC105,RC1,16,2050.8299508320947,0.48647236824035645,N/A,success,
GAA_Algorithm_1,RC106,RC1,9,1891.4166641513111,2.9273648262023926,N/A,success,
GAA_Algorithm_2,RC106,RC1,9,1257.722710887136,0.18108153343200684,N/A,success,
GAA_Algorithm_3,RC106,RC1,14,1848.5776687342127,0.5145950317382812,N/A,success,
GAA_Algorithm_1,RC107,RC1,9,1732.1605853420656,3.483887195587158,N/A,success,
GAA_Algorithm_2,RC107,RC1,9,1257.722710887136,0.18447136878967285,N/A,success,
GAA_Algorithm_3,RC107,RC1,13,1659.1882662615408,0.5405018329620361,N/A,success,
GAA_Algorithm_1,RC108,RC1,9,1893.6861412152348,2.903813123703003,N/A,success,
GAA_Algorithm_2,RC108,RC1,9,1257.722710887136,0.18104958534240723,N/A,success,
GAA_Algorithm_3,RC108,RC1,12,1508.1579337906585,0.6100308895111084,N/A,success,
GAA_Algorithm_1,RC201,RC2,9,1589.86222783239,4.343031644821167,N/A,success,
GAA_Algorithm_2,RC201,RC2,9,1257.722710887136,0.18393898010253906,N/A,success,
GAA_Algorithm_3,RC201,RC2,9,1313.8259011375305,0.7798721790313721,N/A,success,
GAA_Algorithm_1,RC202,RC2,9,1653.7992471644188,2.833787679672241,N/A,success,
GAA_Algorithm_2,RC202,RC2,9,1257.722710887136,0.1822662353515625,N/A,success,
GAA_Algorithm_3,RC202,RC2,9,1222.0937425025968,0.7955026626586914,N/A,success,
GAA_Algorithm_1,RC203,RC2,9,1884.8644078962552,3.573239803314209,N/A,success,
GAA_Algorithm_2,RC203,RC2,9,1257.722710887136,0.1840965747833252,N/A,success,
GAA_Algorithm_3,RC203,RC2,9,1237.7967010886364,0.7784483432769775,N/A,success,
GAA_Algorithm_1,RC204,RC2,9,1758.7051738971113,3.9285128116607666,N/A,success,
GAA_Algorithm_2,RC204,RC2,9,1257.722710887136,0.182481050491333,N/A,success,
GAA_Algorithm_3,RC204,RC2,9,1185.0244778686035,0.7600140571594238,N/A,success,
GAA_Algorithm_1,RC205,RC2,9,1844.2210317281472,3.0946803092956543,N/A,success,
GAA_Algorithm_2,RC205,RC2,9,1257.722710887136,0.18541264533996582,N/A,success,
GAA_Algorithm_3,RC205,RC2,9,1150.6244457427424,0.8217144012451172,N/A,success,
GAA_Algorithm_1,RC206,RC2,9,1829.385014888885,3.1652610301971436,N/A,success,
GAA_Algorithm_2,RC206,RC2,9,1257.722710887136,0.1785595417022705,N/A,success,
GAA_Algorithm_3,RC206,RC2,9,1227.5404605229849,0.7917001247406006,N/A,success,
GAA_Algorithm_1,RC207,RC2,9,1721.959400134688,3.434758186340332,N/A,success,
GAA_Algorithm_2,RC207,RC2,9,1257.722710887136,0.1770477294921875,N/A,success,
GAA_Algorithm_3,RC207,RC2,9,1168.4167591891955,0.7595822811126709,N/A,success,
GAA_Algorithm_1,RC208,RC2,9,1485.5762951137156,5.5243542194366455,N/A,success,
GAA_Algorithm_2,RC208,RC2,9,1257.722710887136,0.1810593605041504,N/A,success,
GAA_Algorithm_3,RC208,RC2,9,1124.5242007824409,0.7687585353851318,N/A,success,
