algorithm,d_bks,d_final,delta_K,family,feasible,gap_distance,gap_percent,hit,instance_id,k_bks,k_final,reached_K_BKS,status,time_sec
GAA_Algorithm_3,906.14164,1055.815025532367,5,R2,False,,,False,R206,3,8,False,success,1.0022284984588623
GAA_Algorithm_1,890.60784,1335.042697486502,6,R2,False,,,False,R207,2,8,False,success,2.4904613494873047
GAA_Algorithm_2,890.60784,1172.1800291715338,6,R2,False,,,False,R207,2,8,False,success,0.15936875343322754
GAA_Algorithm_3,890.60784,1021.5587445410616,5,R2,False,,,False,R207,2,7,False,success,0.9929242134094238
GAA_Algorithm_1,726.82234,1292.9383851140806,6,R2,False,,,False,R208,2,8,False,success,3.6872494220733643
GAA_Algorithm_2,726.82234,1172.1800291715338,6,R2,False,,,False,R208,2,8,False,success,0.16816186904907227
GAA_Algorithm_3,726.82234,1003.7083533666079,5,R2,False,,,False,R208,2,7,False,success,1.0164453983306885
GAA_Algorithm_1,909.16288,1424.6918177624443,5,R2,False,,,False,R209,3,8,False,success,2.337040662765503
GAA_Algorithm_2,909.16288,1172.1800291715338,5,R2,False,,,False,R209,3,8,False,success,0.1615123748779297
GAA_Algorithm_3,909.16288,1064.808617040968,4,R2,False,,,False,R209,3,7,False,success,1.0100371837615967
GAA_Algorithm_1,939.37224,1212.658853163821,5,R2,False,,,False,R210,3,8,False,success,3.1138815879821777
GAA_Algorithm_2,939.37224,1172.1800291715338,5,R2,False,,,False,R210,3,8,False,success,0.15757489204406738
GAA_Algorithm_3,939.37224,979.435523232594,4,R2,False,,,False,R210,3,7,False,success,1.0633704662322998
GAA_Algorithm_1,885.71093,1500.3058112340673,6,R2,False,,,False,R211,2,8,False,success,2.6759674549102783
GAA_Algorithm_2,885.71093,1172.1800291715338,6,R2,False,,,False,R211,2,8,False,success,0.16205143928527832
GAA_Algorithm_3,885.71093,979.435523232594,5,R2,False,,,False,R211,2,7,False,success,1.0219120979309082
GAA_Algorithm_1,1696.94871,1669.4401191442964,-5,RC1,False,,,False,RC101,14,9,False,success,2.9206690788269043
GAA_Algorithm_2,1696.94871,1257.722710887136,-5,RC1,False,,,False,RC101,14,9,False,success,0.17879128456115723
GAA_Algorithm_3,1696.94871,2181.377446212613,4,RC1,False,,,False,RC101,14,18,False,success,0.41577577590942383
GAA_Algorithm_1,1554.74684,1793.8060291938907,-3,RC1,False,,,False,RC102,12,9,False,success,2.6597752571105957
GAA_Algorithm_2,1554.74684,1257.722710887136,-3,RC1,False,,,False,RC102,12,9,False,success,0.1843547821044922
GAA_Algorithm_3,1554.74684,2046.3838854559087,3,RC1,False,,,False,RC102,12,15,False,success,0.5299341678619385
GAA_Algorithm_1,1261.67143,1825.311292365767,-2,RC1,False,,,False,RC103,11,9,False,success,2.9563896656036377
GAA_Algorithm_2,1261.67143,1257.722710887136,-2,RC1,False,,,False,RC103,11,9,False,success,0.18095993995666504
GAA_Algorithm_3,1261.67143,1769.3817458761093,3,RC1,False,,,False,RC103,11,14,False,success,0.5904808044433594
GAA_Algorithm_1,1135.47902,1773.3609903628462,-1,RC1,False,,,False,RC104,10,9,False,success,2.702641487121582
GAA_Algorithm_2,1135.47902,1257.722710887136,-1,RC1,False,,,False,RC104,10,9,False,success,0.18729567527770996
GAA_Algorithm_3,1135.47902,1546.3592545179545,2,RC1,False,,,False,RC104,10,12,False,success,0.6069686412811279
GAA_Algorithm_1,1629.43589,1637.0159413417266,-4,RC1,False,,,False,RC105,13,9,False,success,3.8755924701690674
GAA_Algorithm_2,1629.43589,1257.722710887136,-4,RC1,False,,,False,RC105,13,9,False,success,0.17888379096984863
GAA_Algorithm_3,1629.43589,2050.8299508320947,3,RC1,False,,,False,RC105,13,16,False,success,0.4842095375061035
GAA_Algorithm_1,1424.73327,1891.4166641513111,-2,RC1,False,,,False,RC106,11,9,False,success,2.901914119720459
GAA_Algorithm_2,1424.73327,1257.722710887136,-2,RC1,False,,,False,RC106,11,9,False,success,0.18189144134521484
GAA_Algorithm_3,1424.73327,1848.5776687342127,3,RC1,False,,,False,RC106,11,14,False,success,0.49794745445251465
GAA_Algorithm_1,1230.47709,1732.1605853420656,-2,RC1,False,,,False,RC107,11,9,False,success,3.3861582279205322
GAA_Algorithm_2,1230.47709,1257.722710887136,-2,RC1,False,,,False,RC107,11,9,False,success,0.18222498893737793
GAA_Algorithm_3,1230.47709,1659.1882662615408,2,RC1,False,,,False,RC107,11,13,False,success,0.5533123016357422
GAA_Algorithm_1,1139.82108,1893.6861412152348,-1,RC1,False,,,False,RC108,10,9,False,success,2.9960005283355713
GAA_Algorithm_2,1139.82108,1257.722710887136,-1,RC1,False,,,False,RC108,10,9,False,success,0.1874830722808838
GAA_Algorithm_3,1139.82108,1508.1579337906585,2,RC1,False,,,False,RC108,10,12,False,success,0.6024079322814941
GAA_Algorithm_1,1406.93961,1589.86222783239,5,RC2,False,,,False,RC201,4,9,False,success,4.28868293762207
GAA_Algorithm_2,1406.93961,1257.722710887136,5,RC2,False,,,False,RC201,4,9,False,success,0.18047523498535156
GAA_Algorithm_3,1406.93961,1313.8259011375305,5,RC2,False,,,False,RC201,4,9,False,success,0.7658660411834717
GAA_Algorithm_1,1365.64462,1653.7992471644188,6,RC2,False,,,False,RC202,3,9,False,success,2.7919421195983887
GAA_Algorithm_2,1365.64462,1257.722710887136,6,RC2,False,,,False,RC202,3,9,False,success,0.17937088012695312
GAA_Algorithm_3,1365.64462,1222.0937425025968,6,RC2,False,,,False,RC202,3,9,False,success,0.769451379776001
GAA_Algorithm_1,1049.62383,1884.8644078962552,6,RC2,False,,,False,RC203,3,9,False,success,3.576418161392212
GAA_Algorithm_2,1049.62383,1257.722710887136,6,RC2,False,,,False,RC203,3,9,False,success,0.18239378929138184
GAA_Algorithm_3,1049.62383,1237.7967010886364,6,RC2,False,,,False,RC203,3,9,False,success,0.8349511623382568
GAA_Algorithm_1,798.46323,1758.7051738971113,6,RC2,False,,,False,RC204,3,9,False,success,3.9540083408355713
GAA_Algorithm_2,798.46323,1257.722710887136,6,RC2,False,,,False,RC204,3,9,False,success,0.1820511817932129
GAA_Algorithm_3,798.46323,1185.0244778686035,6,RC2,False,,,False,RC204,3,9,False,success,0.764930248260498
GAA_Algorithm_1,1297.64736,1844.2210317281472,5,RC2,False,,,False,RC205,4,9,False,success,3.075073003768921
GAA_Algorithm_2,1297.64736,1257.722710887136,5,RC2,False,,,False,RC205,4,9,False,success,0.18147492408752441
GAA_Algorithm_3,1297.64736,1150.6244457427424,5,RC2,False,,,False,RC205,4,9,False,success,0.8105545043945312
GAA_Algorithm_1,1146.31689,1829.385014888885,6,RC2,False,,,False,RC206,3,9,False,success,3.1688473224639893
GAA_Algorithm_2,1146.31689,1257.722710887136,6,RC2,False,,,False,RC206,3,9,False,success,0.18076586723327637
GAA_Algorithm_3,1146.31689,1227.5404605229849,6,RC2,False,,,False,RC206,3,9,False,success,0.8039190769195557
GAA_Algorithm_1,1061.1442,1721.959400134688,6,RC2,False,,,False,RC207,3,9,False,success,3.4788241386413574
GAA_Algorithm_2,1061.1442,1257.722710887136,6,RC2,False,,,False,RC207,3,9,False,success,0.17952227592468262
GAA_Algorithm_3,1061.1442,1168.4167591891955,6,RC2,False,,,False,RC207,3,9,False,success,0.7709999084472656
GAA_Algorithm_1,828.1411,1485.5762951137156,6,RC2,False,,,False,RC208,3,9,False,success,5.802721977233887
GAA_Algorithm_2,828.1411,1257.722710887136,6,RC2,False,,,False,RC208,3,9,False,success,0.1852860450744629
GAA_Algorithm_3,828.1411,1124.5242007824409,6,RC2,False,,,False,RC208,3,9,False,success,0.8234326839447021
