algorithm,instance_id,family,k_final,d_final,time_sec,hit,status,error
GAA_Algorithm_1,C202,C2,10,1657.4139272659925,7.244005441665649,N/A,success,
GAA_Algorithm_2,C202,C2,10,1148.7828528547925,0.3171813488006592,N/A,success,
GAA_Algorithm_3,C202,C2,9,1214.2633153449974,1.2158851623535156,N/A,success,
GAA_Algorithm_1,C203,C2,10,1762.3672706013708,7.443355083465576,N/A,success,
GAA_Algorithm_2,C203,C2,10,1148.7828528547925,0.29267263412475586,N/A,success,
GAA_Algorithm_3,C203,C2,10,1204.8999444501014,1.1665663719177246,N/A,success,
GAA_Algorithm_1,C204,C2,10,1661.8032275499606,7.345068693161011,N/A,success,
GAA_Algorithm_2,C204,C2,10,1148.7828528547925,0.29147911071777344,N/A,success,
GAA_Algorithm_3,C204,C2,10,1237.6907295741676,1.2147047519683838,N/A,success,
GAA_Algorithm_1,C205,C2,10,1744.5818793197834,7.462024927139282,N/A,success,
GAA_Algorithm_2,C205,C2,10,1148.7828528547925,0.25700879096984863,N/A,success,
GAA_Algorithm_3,C205,C2,10,1168.983190391995,1.1562793254852295,N/A,success,
GAA_Algorithm_1,C206,C2,10,1734.2277807587734,7.327923536300659,N/A,success,
GAA_Algorithm_2,C206,C2,10,1148.7828528547925,0.25147271156311035,N/A,success,
GAA_Algorithm_3,C206,C2,10,1134.3482633081046,1.1658778190612793,N/A,success,
GAA_Algorithm_1,C207,C2,10,1494.8241540044728,4.9156575202941895,N/A,success,
GAA_Algorithm_2,C207,C2,10,1148.7828528547925,0.1854398250579834,N/A,success,
GAA_Algorithm_3,C207,C2,10,1211.3585658443226,0.8220548629760742,N/A,success,
GAA_Algorithm_1,C208,C2,10,1589.4520273305875,4.518396615982056,N/A,success,
GAA_Algorithm_2,C208,C2,10,1148.7828528547925,0.18460774421691895,N/A,success,
GAA_Algorithm_3,C208,C2,10,1206.3340182622821,0.8457460403442383,N/A,success,
GAA_Algorithm_1,R101,R1,8,1428.0713231339091,5.044796705245972,N/A,success,
GAA_Algorithm_2,R101,R1,8,1172.1800291715338,0.30964112281799316,N/A,success,
GAA_Algorithm_3,R101,R1,20,1918.9730412476035,0.62843918800354,N/A,success,
GAA_Algorithm_1,R102,R1,8,1481.7413040109193,4.094076871871948,N/A,success,
GAA_Algorithm_2,R102,R1,8,1172.1800291715338,0.23119163513183594,N/A,success,
GAA_Algorithm_3,R102,R1,19,1896.3451530965842,0.7706632614135742,N/A,success,
GAA_Algorithm_1,R103,R1,8,1401.9104281950233,3.909942388534546,N/A,success,
GAA_Algorithm_2,R103,R1,8,1172.1800291715338,0.30080246925354004,N/A,success,
GAA_Algorithm_3,R103,R1,15,1583.53454367954,1.0306215286254883,N/A,success,
GAA_Algorithm_1,R104,R1,8,1262.523276835775,4.633981704711914,N/A,success,
GAA_Algorithm_2,R104,R1,8,1172.1800291715338,0.22861027717590332,N/A,success,
GAA_Algorithm_3,R104,R1,11,1239.4339893445847,0.9352860450744629,N/A,success,
GAA_Algorithm_1,R105,R1,8,1398.0246961159207,3.9578466415405273,N/A,success,
GAA_Algorithm_2,R105,R1,8,1172.1800291715338,0.21796703338623047,N/A,success,
GAA_Algorithm_3,R105,R1,16,1606.2052147348402,0.7635712623596191,N/A,success,
GAA_Algorithm_1,R106,R1,8,1430.2290438474902,4.554327011108398,N/A,success,
GAA_Algorithm_2,R106,R1,8,1172.1800291715338,0.24971485137939453,N/A,success,
GAA_Algorithm_3,R106,R1,16,1658.1193202808224,0.9329652786254883,N/A,success,
GAA_Algorithm_1,R107,R1,8,1317.5601481425956,5.031861066818237,N/A,success,
GAA_Algorithm_2,R107,R1,8,1172.1800291715338,0.2537047863006592,N/A,success,
GAA_Algorithm_3,R107,R1,14,1472.1475144689014,0.9286658763885498,N/A,success,
GAA_Algorithm_1,R108,R1,8,1408.6035541567367,4.496913433074951,N/A,success,
GAA_Algorithm_2,R108,R1,8,1172.1800291715338,0.25402355194091797,N/A,success,
GAA_Algorithm_3,R108,R1,11,1286.6958070262056,1.000216007232666,N/A,success,
GAA_Algorithm_1,R109,R1,8,1282.9823440508333,5.04116678237915,N/A,success,
GAA_Algorithm_2,R109,R1,8,1172.1800291715338,0.22656798362731934,N/A,success,
GAA_Algorithm_3,R109,R1,14,1465.5156044052171,0.8793768882751465,N/A,success,
GAA_Algorithm_1,R110,R1,8,1271.3301210536724,5.764526128768921,N/A,success,
GAA_Algorithm_2,R110,R1,8,1172.1800291715338,0.27173447608947754,N/A,success,
GAA_Algorithm_3,R110,R1,12,1367.8203693554192,1.0837430953979492,N/A,success,
GAA_Algorithm_1,R111,R1,8,1392.7372141586459,3.9515838623046875,N/A,success,
GAA_Algorithm_2,R111,R1,8,1172.1800291715338,0.28313636779785156,N/A,success,
GAA_Algorithm_3,R111,R1,13,1328.948291065708,1.0843102931976318,N/A,success,
GAA_Algorithm_1,R112,R1,8,1351.6204441270556,4.626946926116943,N/A,success,
GAA_Algorithm_2,R112,R1,8,1172.1800291715338,0.20618033409118652,N/A,success,
GAA_Algorithm_3,R112,R1,11,1228.2957939133044,0.9943027496337891,N/A,success,
GAA_Algorithm_1,R201,R2,8,1295.869380467507,4.207299470901489,N/A,success,
GAA_Algorithm_2,R201,R2,8,1172.1800291715338,0.23134565353393555,N/A,success,
GAA_Algorithm_3,R201,R2,8,1160.1387854138598,1.4079594612121582,N/A,success,
GAA_Algorithm_1,R202,R2,8,1344.298140158541,3.5853371620178223,N/A,success,
GAA_Algorithm_2,R202,R2,8,1172.1800291715338,0.2114574909210205,N/A,success,
GAA_Algorithm_3,R202,R2,8,1131.944963010297,1.444986343383789,N/A,success,
GAA_Algorithm_1,R203,R2,8,1339.9927887937176,5.1245269775390625,N/A,success,
GAA_Algorithm_2,R203,R2,8,1172.1800291715338,0.2554779052734375,N/A,success,
GAA_Algorithm_3,R203,R2,8,1050.878396224219,1.3480420112609863,N/A,success,
GAA_Algorithm_1,R204,R2,8,1275.9094077227346,4.978125333786011,N/A,success,
GAA_Algorithm_2,R204,R2,8,1172.1800291715338,0.2549474239349365,N/A,success,
GAA_Algorithm_3,R204,R2,7,1018.2067041012627,1.455075979232788,N/A,success,
GAA_Algorithm_1,R205,R2,8,1313.2181876840573,3.1736021041870117,N/A,success,
GAA_Algorithm_2,R205,R2,8,1172.1800291715338,0.27149200439453125,N/A,success,
GAA_Algorithm_3,R205,R2,7,1067.094114519817,1.4716243743896484,N/A,success,
GAA_Algorithm_1,R206,R2,8,1483.1889345283125,4.398953676223755,N/A,success,
GAA_Algorithm_2,R206,R2,8,1172.1800291715338,0.21075129508972168,N/A,success,
GAA_Algorithm_3,R206,R2,8,1055.815025532367,1.5057790279388428,N/A,success,
GAA_Algorithm_1,R207,R2,8,1335.042697486502,3.4257256984710693,N/A,success,
GAA_Algorithm_2,R207,R2,8,1172.1800291715338,0.25873494148254395,N/A,success,
GAA_Algorithm_3,R207,R2,7,1021.5587445410616,1.3959760665893555,N/A,success,
GAA_Algorithm_1,R208,R2,8,1292.9383851140806,4.742102861404419,N/A,success,
GAA_Algorithm_2,R208,R2,8,1172.1800291715338,0.25007081031799316,N/A,success,
GAA_Algorithm_3,R208,R2,7,1003.7083533666079,1.4548320770263672,N/A,success,
GAA_Algorithm_1,R209,R2,8,1424.6918177624443,2.3227949142456055,N/A,success,
GAA_Algorithm_2,R209,R2,8,1172.1800291715338,0.15761280059814453,N/A,success,
GAA_Algorithm_3,R209,R2,7,1064.808617040968,1.0166494846343994,N/A,success,
GAA_Algorithm_1,R210,R2,8,1212.658853163821,4.1562066078186035,N/A,success,
GAA_Algorithm_2,R210,R2,8,1172.1800291715338,0.22840166091918945,N/A,success,
GAA_Algorithm_3,R210,R2,7,979.435523232594,1.6176612377166748,N/A,success,
GAA_Algorithm_1,R211,R2,8,1500.3058112340673,4.096912384033203,N/A,success,
GAA_Algorithm_2,R211,R2,8,1172.1800291715338,0.26189327239990234,N/A,success,
GAA_Algorithm_3,R211,R2,7,979.435523232594,1.5371267795562744,N/A,success,
GAA_Algorithm_1,RC101,RC1,9,1669.4401191442964,4.403295040130615,N/A,success,
GAA_Algorithm_2,RC101,RC1,9,1257.722710887136,0.26677465438842773,N/A,success,
GAA_Algorithm_3,RC101,RC1,18,2181.377446212613,0.6217460632324219,N/A,success,
GAA_Algorithm_1,RC102,RC1,9,1793.8060291938907,3.988356590270996,N/A,success,
GAA_Algorithm_2,RC102,RC1,9,1257.722710887136,0.31336545944213867,N/A,success,
GAA_Algorithm_3,RC102,RC1,15,2046.3838854559087,0.7799720764160156,N/A,success,
GAA_Algorithm_1,RC103,RC1,9,1825.311292365767,4.131091117858887,N/A,success,
GAA_Algorithm_2,RC103,RC1,9,1257.722710887136,0.24715065956115723,N/A,success,
GAA_Algorithm_3,RC103,RC1,14,1769.3817458761093,0.8029325008392334,N/A,success,
GAA_Algorithm_1,RC104,RC1,9,1773.3609903628462,4.0333571434021,N/A,success,
GAA_Algorithm_2,RC104,RC1,9,1257.722710887136,0.22785091400146484,N/A,success,
GAA_Algorithm_3,RC104,RC1,12,1546.3592545179545,0.9111919403076172,N/A,success,
GAA_Algorithm_1,RC105,RC1,9,1637.0159413417266,5.998691558837891,N/A,success,
GAA_Algorithm_2,RC105,RC1,9,1257.722710887136,0.24419593811035156,N/A,success,
GAA_Algorithm_3,RC105,RC1,16,2050.8299508320947,0.7448368072509766,N/A,success,
GAA_Algorithm_1,RC106,RC1,9,1891.4166641513111,4.2593958377838135,N/A,success,
GAA_Algorithm_2,RC106,RC1,9,1257.722710887136,0.34836912155151367,N/A,success,
GAA_Algorithm_3,RC106,RC1,14,1848.5776687342127,0.6783721446990967,N/A,success,
GAA_Algorithm_1,RC107,RC1,9,1732.1605853420656,5.142838954925537,N/A,success,
GAA_Algorithm_2,RC107,RC1,9,1257.722710887136,0.2614309787750244,N/A,success,
GAA_Algorithm_3,RC107,RC1,13,1659.1882662615408,0.8141753673553467,N/A,success,
GAA_Algorithm_1,RC108,RC1,9,1893.6861412152348,4.380786418914795,N/A,success,
GAA_Algorithm_2,RC108,RC1,9,1257.722710887136,0.25383734703063965,N/A,success,
GAA_Algorithm_3,RC108,RC1,12,1508.1579337906585,0.9596989154815674,N/A,success,
GAA_Algorithm_1,RC201,RC2,9,1589.86222783239,6.066361427307129,N/A,success,
GAA_Algorithm_2,RC201,RC2,9,1257.722710887136,0.2438969612121582,N/A,success,
GAA_Algorithm_3,RC201,RC2,9,1313.8259011375305,1.1221930980682373,N/A,success,
GAA_Algorithm_1,RC202,RC2,9,1653.7992471644188,4.149763345718384,N/A,success,
GAA_Algorithm_2,RC202,RC2,9,1257.722710887136,0.2690243721008301,N/A,success,
GAA_Algorithm_3,RC202,RC2,9,1222.0937425025968,1.1386034488677979,N/A,success,
GAA_Algorithm_1,RC203,RC2,9,1884.8644078962552,5.02025580406189,N/A,success,
GAA_Algorithm_2,RC203,RC2,9,1257.722710887136,0.2677147388458252,N/A,success,
GAA_Algorithm_3,RC203,RC2,9,1237.7967010886364,1.2931487560272217,N/A,success,
GAA_Algorithm_1,RC204,RC2,9,1758.7051738971113,5.79590630531311,N/A,success,
GAA_Algorithm_2,RC204,RC2,9,1257.722710887136,0.23720312118530273,N/A,success,
GAA_Algorithm_3,RC204,RC2,9,1185.0244778686035,1.2002968788146973,N/A,success,
GAA_Algorithm_1,RC205,RC2,9,1844.2210317281472,4.6656248569488525,N/A,success,
GAA_Algorithm_2,RC205,RC2,9,1257.722710887136,0.2803306579589844,N/A,success,
GAA_Algorithm_3,RC205,RC2,9,1150.6244457427424,1.1765682697296143,N/A,success,
GAA_Algorithm_1,RC206,RC2,9,1829.385014888885,4.762032508850098,N/A,success,
GAA_Algorithm_2,RC206,RC2,9,1257.722710887136,0.2769770622253418,N/A,success,
GAA_Algorithm_3,RC206,RC2,9,1227.5404605229849,1.2544925212860107,N/A,success,
GAA_Algorithm_1,RC207,RC2,9,1721.959400134688,5.127427101135254,N/A,success,
GAA_Algorithm_2,RC207,RC2,9,1257.722710887136,0.23617863655090332,N/A,success,
GAA_Algorithm_3,RC207,RC2,9,1168.4167591891955,1.191464900970459,N/A,success,
GAA_Algorithm_1,RC208,RC2,9,1485.5762951137156,8.267488479614258,N/A,success,
GAA_Algorithm_2,RC208,RC2,9,1257.722710887136,0.3368246555328369,N/A,success,
GAA_Algorithm_3,RC208,RC2,9,1124.5242007824409,1.191960096359253,N/A,success,
